date,data,cols
30189,SMD server telemetry placeholder.,channel1
30190,SMD server telemetry placeholder.,channel1
30191,SMD server telemetry placeholder.,channel1
30192,SMD server telemetry placeholder.,channel1
30193,SMD server telemetry placeholder.,channel1
30194,SMD server telemetry placeholder.,channel1
30195,SMD server telemetry placeholder.,channel1
30196,SMD server telemetry placeholder.,channel1
30197,SMD server telemetry placeholder.,channel1
30198,SMD server telemetry placeholder.,channel1
30199,SMD server telemetry placeholder.,channel1
30200,SMD server telemetry placeholder.,channel1
30201,SMD server telemetry placeholder.,channel1
30202,SMD server telemetry placeholder.,channel1
30203,SMD server telemetry placeholder.,channel1
30204,SMD server telemetry placeholder.,channel1
30205,SMD server telemetry placeholder.,channel1
30206,SMD server telemetry placeholder.,channel1
30207,SMD server telemetry placeholder.,channel1
30208,SMD server telemetry placeholder.,channel1
30209,SMD server telemetry placeholder.,channel1
30210,SMD server telemetry placeholder.,channel1
30211,SMD server telemetry placeholder.,channel1
30212,SMD server telemetry placeholder.,channel1
30213,SMD server telemetry placeholder.,channel1
30214,SMD server telemetry placeholder.,channel1
30215,SMD server telemetry placeholder.,channel1
30216,SMD server telemetry placeholder.,channel1
30217,SMD server telemetry placeholder.,channel1
30218,SMD server telemetry placeholder.,channel1
30219,SMD server telemetry placeholder.,channel1
30220,SMD server telemetry placeholder.,channel1
30221,SMD server telemetry placeholder.,channel1
30222,SMD server telemetry placeholder.,channel1
30223,SMD server telemetry placeholder.,channel1
30224,SMD server telemetry placeholder.,channel1
30225,SMD server telemetry placeholder.,channel1
30226,SMD server telemetry placeholder.,channel1
30227,SMD server telemetry placeholder.,channel1
30228,SMD server telemetry placeholder.,channel1
30229,SMD server telemetry placeholder.,channel1
30230,SMD server telemetry placeholder.,channel1
30231,SMD server telemetry placeholder.,channel1
30232,SMD server telemetry placeholder.,channel1
30233,SMD server telemetry placeholder.,channel1
30234,SMD server telemetry placeholder.,channel1
30235,SMD server telemetry placeholder.,channel1
30236,SMD server telemetry placeholder.,channel1
30237,SMD server telemetry placeholder.,channel1
30238,SMD server telemetry placeholder.,channel1
30239,SMD server telemetry placeholder.,channel1
30240,SMD server telemetry placeholder.,channel1
30241,SMD server telemetry placeholder.,channel1
30242,SMD server telemetry placeholder.,channel1
30243,SMD server telemetry placeholder.,channel1
30244,SMD server telemetry placeholder.,channel1
30245,SMD server telemetry placeholder.,channel1
30246,SMD server telemetry placeholder.,channel1
30247,SMD server telemetry placeholder.,channel1
30248,SMD server telemetry placeholder.,channel1
30249,SMD server telemetry placeholder.,channel1
30250,SMD server telemetry placeholder.,channel1
30251,SMD server telemetry placeholder.,channel1
30252,SMD server telemetry placeholder.,channel1
30253,SMD server telemetry placeholder.,channel1
30254,SMD server telemetry placeholder.,channel1
30255,SMD server telemetry placeholder.,channel1
30256,SMD server telemetry placeholder.,channel1
30257,SMD server telemetry placeholder.,channel1
30258,SMD server telemetry placeholder.,channel1
30259,SMD server telemetry placeholder.,channel1
30260,SMD server telemetry placeholder.,channel1
30261,SMD server telemetry placeholder.,channel1
30262,SMD server telemetry placeholder.,channel1
30263,SMD server telemetry placeholder.,channel1
30264,SMD server telemetry placeholder.,channel1
30265,SMD server telemetry placeholder.,channel1
30266,SMD server telemetry placeholder.,channel1
30267,SMD server telemetry placeholder.,channel1
30268,SMD server telemetry placeholder.,channel1
30269,SMD server telemetry placeholder.,channel1
30270,SMD server telemetry placeholder.,channel1
30271,SMD server telemetry placeholder.,channel1
30272,SMD server telemetry placeholder.,channel1
30273,SMD server telemetry placeholder.,channel1
30274,SMD server telemetry placeholder.,channel1
30275,SMD server telemetry placeholder.,channel1
30276,SMD server telemetry placeholder.,channel1
30277,SMD server telemetry placeholder.,channel1
30278,SMD server telemetry placeholder.,channel1
30279,SMD server telemetry placeholder.,channel1
30280,SMD server telemetry placeholder.,channel1
30281,SMD server telemetry placeholder.,channel1
30282,SMD server telemetry placeholder.,channel1
30283,SMD server telemetry placeholder.,channel1
30284,SMD server telemetry placeholder.,channel1
30285,SMD server telemetry placeholder.,channel1
30286,SMD server telemetry placeholder.,channel1
30287,SMD server telemetry placeholder.,channel1
30288,SMD server telemetry placeholder.,channel1
30289,SMD server telemetry placeholder.,channel1
30290,SMD server telemetry placeholder.,channel1
30291,SMD server telemetry placeholder.,channel1
30292,SMD server telemetry placeholder.,channel1
30293,SMD server telemetry placeholder.,channel1
30294,SMD server telemetry placeholder.,channel1
30295,SMD server telemetry placeholder.,channel1
30296,SMD server telemetry placeholder.,channel1
30297,SMD server telemetry placeholder.,channel1
30298,SMD server telemetry placeholder.,channel1
30299,SMD server telemetry placeholder.,channel1
30300,SMD server telemetry placeholder.,channel1
30301,SMD server telemetry placeholder.,channel1
30302,SMD server telemetry placeholder.,channel1
30303,SMD server telemetry placeholder.,channel1
30304,SMD server telemetry placeholder.,channel1
30305,SMD server telemetry placeholder.,channel1
30306,SMD server telemetry placeholder.,channel1
30307,SMD server telemetry placeholder.,channel1
30308,SMD server telemetry placeholder.,channel1
30309,SMD server telemetry placeholder.,channel1
30310,SMD server telemetry placeholder.,channel1
30311,SMD server telemetry placeholder.,channel1
30312,SMD server telemetry placeholder.,channel1
30313,SMD server telemetry placeholder.,channel1
30314,SMD server telemetry placeholder.,channel1
30315,SMD server telemetry placeholder.,channel1
30316,SMD server telemetry placeholder.,channel1
30317,SMD server telemetry placeholder.,channel1
30318,SMD server telemetry placeholder.,channel1
30319,SMD server telemetry placeholder.,channel1
30320,SMD server telemetry placeholder.,channel1
30321,SMD server telemetry placeholder.,channel1
30322,SMD server telemetry placeholder.,channel1
30323,SMD server telemetry placeholder.,channel1
30324,SMD server telemetry placeholder.,channel1
30325,SMD server telemetry placeholder.,channel1
30326,SMD server telemetry placeholder.,channel1
30327,SMD server telemetry placeholder.,channel1
30328,SMD server telemetry placeholder.,channel1
30329,SMD server telemetry placeholder.,channel1
30330,SMD server telemetry placeholder.,channel1
30331,SMD server telemetry placeholder.,channel1
30332,SMD server telemetry placeholder.,channel1
30333,SMD server telemetry placeholder.,channel1
30334,SMD server telemetry placeholder.,channel1
30335,SMD server telemetry placeholder.,channel1
30336,SMD server telemetry placeholder.,channel1
30337,SMD server telemetry placeholder.,channel1
30338,SMD server telemetry placeholder.,channel1
30339,SMD server telemetry placeholder.,channel1
30340,SMD server telemetry placeholder.,channel1
30341,SMD server telemetry placeholder.,channel1
30342,SMD server telemetry placeholder.,channel1
30343,SMD server telemetry placeholder.,channel1
30344,SMD server telemetry placeholder.,channel1
30345,SMD server telemetry placeholder.,channel1
30346,SMD server telemetry placeholder.,channel1
30347,SMD server telemetry placeholder.,channel1
30348,SMD server telemetry placeholder.,channel1
30349,SMD server telemetry placeholder.,channel1
30350,SMD server telemetry placeholder.,channel1
30351,SMD server telemetry placeholder.,channel1
30352,SMD server telemetry placeholder.,channel1
30353,SMD server telemetry placeholder.,channel1
30354,SMD server telemetry placeholder.,channel1
30355,SMD server telemetry placeholder.,channel1
30356,SMD server telemetry placeholder.,channel1
30357,SMD server telemetry placeholder.,channel1
30358,SMD server telemetry placeholder.,channel1
30359,SMD server telemetry placeholder.,channel1
30360,SMD server telemetry placeholder.,channel1
30361,SMD server telemetry placeholder.,channel1
30362,SMD server telemetry placeholder.,channel1
30363,SMD server telemetry placeholder.,channel1
30364,SMD server telemetry placeholder.,channel1
30365,SMD server telemetry placeholder.,channel1
30366,SMD server telemetry placeholder.,channel1
30367,SMD server telemetry placeholder.,channel1
30368,SMD server telemetry placeholder.,channel1
30369,SMD server telemetry placeholder.,channel1
30370,SMD server telemetry placeholder.,channel1
30371,SMD server telemetry placeholder.,channel1
30372,SMD server telemetry placeholder.,channel1
30373,SMD server telemetry placeholder.,channel1
30374,SMD server telemetry placeholder.,channel1
30375,SMD server telemetry placeholder.,channel1
30376,SMD server telemetry placeholder.,channel1
30377,SMD server telemetry placeholder.,channel1
30378,SMD server telemetry placeholder.,channel1
30379,SMD server telemetry placeholder.,channel1
30380,SMD server telemetry placeholder.,channel1
30381,SMD server telemetry placeholder.,channel1
30382,SMD server telemetry placeholder.,channel1
30383,SMD server telemetry placeholder.,channel1
30384,SMD server telemetry placeholder.,channel1
30385,SMD server telemetry placeholder.,channel1
30386,SMD server telemetry placeholder.,channel1
30387,SMD server telemetry placeholder.,channel1
30388,SMD server telemetry placeholder.,channel1
30389,SMD server telemetry placeholder.,channel1
30390,SMD server telemetry placeholder.,channel1
30391,SMD server telemetry placeholder.,channel1
30392,SMD server telemetry placeholder.,channel1
30393,SMD server telemetry placeholder.,channel1
30394,SMD server telemetry placeholder.,channel1
30395,SMD server telemetry placeholder.,channel1
30396,SMD server telemetry placeholder.,channel1
30397,SMD server telemetry placeholder.,channel1
30398,SMD server telemetry placeholder.,channel1
30399,SMD server telemetry placeholder.,channel1
30400,SMD server telemetry placeholder.,channel1
30401,SMD server telemetry placeholder.,channel1
30402,SMD server telemetry placeholder.,channel1
30403,SMD server telemetry placeholder.,channel1
30404,SMD server telemetry placeholder.,channel1
30405,SMD server telemetry placeholder.,channel1
30406,SMD server telemetry placeholder.,channel1
30407,SMD server telemetry placeholder.,channel1
30408,SMD server telemetry placeholder.,channel1
30409,SMD server telemetry placeholder.,channel1
30410,SMD server telemetry placeholder.,channel1
30411,SMD server telemetry placeholder.,channel1
30412,SMD server telemetry placeholder.,channel1
30413,SMD server telemetry placeholder.,channel1
30414,SMD server telemetry placeholder.,channel1
30415,SMD server telemetry placeholder.,channel1
30416,SMD server telemetry placeholder.,channel1
30417,SMD server telemetry placeholder.,channel1
30418,SMD server telemetry placeholder.,channel1
30419,SMD server telemetry placeholder.,channel1
30420,SMD server telemetry placeholder.,channel1
30421,SMD server telemetry placeholder.,channel1
30422,SMD server telemetry placeholder.,channel1
30423,SMD server telemetry placeholder.,channel1
30424,SMD server telemetry placeholder.,channel1
30425,SMD server telemetry placeholder.,channel1
30426,SMD server telemetry placeholder.,channel1
30427,SMD server telemetry placeholder.,channel1
30428,SMD server telemetry placeholder.,channel1
30429,SMD server telemetry placeholder.,channel1
30430,SMD server telemetry placeholder.,channel1
30431,SMD server telemetry placeholder.,channel1
30432,SMD server telemetry placeholder.,channel1
30433,SMD server telemetry placeholder.,channel1
30434,SMD server telemetry placeholder.,channel1
30435,SMD server telemetry placeholder.,channel1
30436,SMD server telemetry placeholder.,channel1
30437,SMD server telemetry placeholder.,channel1
30438,SMD server telemetry placeholder.,channel1
30439,SMD server telemetry placeholder.,channel1
30440,SMD server telemetry placeholder.,channel1
30441,SMD server telemetry placeholder.,channel1
